,PC1,PC2
0,-0.2443570965574135,-0.060173567834499675
1,-0.25378215419675904,-0.020840557254510433
2,-0.23199499723417358,-0.07736345788930821
3,-0.2479016891409226,0.1246307737796858
4,-0.2504631803336192,-0.07561845583280538
5,-0.24165602365577218,0.11758509747417553
6,0.2354787175435653,-0.02371396030078665
7,0.2207816178731429,-0.042911494785470405
8,0.23044645972780645,-0.05702679530952797
9,0.2426306758599024,0.02146905231591203
10,0.27191797128785367,0.051355984876545926
11,0.26889969882638937,0.04260738076058844
